window_path,source_file,category,expected,window_seconds,start_seconds,end_seconds,similarity,inference_ms
recordings/windows/1s/lazy_mixed_v05/window_0015.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1,15.000,16.000,0.353453,9.252
recordings/windows/1s/lazy_mixed_v05/window_0016.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1,16.000,17.000,0.477900,9.287
recordings/windows/1s/lazy_mixed_v05/window_0017.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1,17.000,18.000,0.295522,9.297
recordings/windows/1s/lazy_mixed_v05/window_0018.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1,18.000,19.000,0.235397,9.295
recordings/windows/1s/lazy_mixed_v05/window_0019.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1,19.000,20.000,0.572854,9.288
recordings/windows/1s/lazy_mixed_v05/window_0020.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1,20.000,21.000,0.536855,9.280
recordings/windows/1s/lazy_mixed_v05/window_0021.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1,21.000,22.000,0.425843,9.271
recordings/windows/1s/lazy_mixed_v05/window_0022.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1,22.000,23.000,0.403524,9.244
recordings/windows/1s/lazy_mixed_v05/window_0023.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1,23.000,24.000,0.377641,9.238
recordings/windows/1s/lazy_mixed_v05/window_0024.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1,24.000,25.000,0.196835,9.244
recordings/windows/1s/lazy_mixed_v05/window_0025.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1,25.000,26.000,0.466665,9.240
recordings/windows/1s/lazy_mixed_v05/window_0026.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1,26.000,27.000,0.482452,9.211
recordings/windows/1s/lazy_mixed_v05/window_0027.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1,27.000,28.000,0.334867,9.248
recordings/windows/1s/lazy_mixed_v05/window_0028.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1,28.000,29.000,0.506250,9.224
recordings/windows/1s/lazy_mixed_v05/window_0029.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1,29.000,30.000,0.274544,9.274
recordings/windows/1s/lazy_mixed_v05/window_0030.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1,30.000,31.000,0.530974,9.228
recordings/windows/1s/lazy_mixed_v05/window_0031.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1,31.000,32.000,0.303971,9.254
recordings/windows/1s/lazy_mixed_v05/window_0032.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1,32.000,33.000,0.465832,9.222
recordings/windows/1s/lazy_mixed_v05/window_0033.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1,33.000,34.000,0.457487,9.225
recordings/windows/1s/lazy_mixed_v05/window_0034.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1,34.000,35.000,0.289366,9.174
recordings/windows/1s/lazy_mixed_v05/window_0035.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1,35.000,36.000,0.381775,9.520
recordings/windows/1s/lazy_mixed_v05/window_0036.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1,36.000,37.000,0.480504,9.276
recordings/windows/1s/lazy_mixed_v05/window_0037.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1,37.000,38.000,0.349234,9.316
recordings/windows/1s/lazy_mixed_v05/window_0038.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1,38.000,39.000,0.278824,9.282
recordings/windows/1s/lazy_mixed_v05/window_0039.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1,39.000,40.000,0.395343,9.266
recordings/windows/1s/lazy_mixed_v05/window_0040.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1,40.000,41.000,0.110357,9.242
recordings/windows/1p5s/lazy_mixed_v05/window_0000.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1.5,0.000,1.500,0.018414,10.631
recordings/windows/1p5s/lazy_mixed_v05/window_0001.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1.5,1.500,3.000,0.521758,10.673
recordings/windows/1p5s/lazy_mixed_v05/window_0002.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1.5,3.000,4.500,0.552143,10.604
recordings/windows/1p5s/lazy_mixed_v05/window_0003.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1.5,4.500,6.000,0.457240,10.625
recordings/windows/1p5s/lazy_mixed_v05/window_0004.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1.5,6.000,7.500,0.408681,10.655
recordings/windows/1p5s/lazy_mixed_v05/window_0005.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1.5,7.500,9.000,0.486699,10.603
recordings/windows/1p5s/lazy_mixed_v05/window_0006.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1.5,9.000,10.500,0.443972,10.604
recordings/windows/1p5s/lazy_mixed_v05/window_0007.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1.5,10.500,12.000,0.465557,10.633
recordings/windows/1p5s/lazy_mixed_v05/window_0008.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1.5,12.000,13.500,0.574386,10.642
recordings/windows/1p5s/lazy_mixed_v05/window_0009.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1.5,13.500,15.000,0.675402,10.620
recordings/windows/1p5s/lazy_mixed_v05/window_0010.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1.5,15.000,16.500,0.512245,10.650
recordings/windows/1p5s/lazy_mixed_v05/window_0011.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1.5,16.500,18.000,0.431423,10.625
recordings/windows/1p5s/lazy_mixed_v05/window_0012.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1.5,18.000,19.500,0.402183,10.651
recordings/windows/1p5s/lazy_mixed_v05/window_0013.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1.5,19.500,21.000,0.589039,10.740
recordings/windows/1p5s/lazy_mixed_v05/window_0014.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1.5,21.000,22.500,0.493376,10.660
recordings/windows/1p5s/lazy_mixed_v05/window_0015.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1.5,22.500,24.000,0.414515,10.658
recordings/windows/1p5s/lazy_mixed_v05/window_0016.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1.5,24.000,25.500,0.404075,10.606
recordings/windows/1p5s/lazy_mixed_v05/window_0017.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1.5,25.500,27.000,0.514005,10.604
recordings/windows/1p5s/lazy_mixed_v05/window_0018.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1.5,27.000,28.500,0.496207,10.590
recordings/windows/1p5s/lazy_mixed_v05/window_0019.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1.5,28.500,30.000,0.266728,10.661
recordings/windows/1p5s/lazy_mixed_v05/window_0020.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1.5,30.000,31.500,0.585577,10.582
recordings/windows/1p5s/lazy_mixed_v05/window_0021.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1.5,31.500,33.000,0.510504,10.599
recordings/windows/1p5s/lazy_mixed_v05/window_0022.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1.5,33.000,34.500,0.556825,10.591
recordings/windows/1p5s/lazy_mixed_v05/window_0023.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1.5,34.500,36.000,0.421576,10.605
recordings/windows/1p5s/lazy_mixed_v05/window_0024.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1.5,36.000,37.500,0.527227,10.592
recordings/windows/1p5s/lazy_mixed_v05/window_0025.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1.5,37.500,39.000,0.392739,10.637
recordings/windows/1p5s/lazy_mixed_v05/window_0026.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,1.5,39.000,40.500,0.389774,10.559
recordings/windows/2s/lazy_mixed_v05/window_0000.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,2,0.000,2.000,0.343445,12.587
recordings/windows/2s/lazy_mixed_v05/window_0001.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,2,2.000,4.000,0.554683,12.563
recordings/windows/2s/lazy_mixed_v05/window_0002.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,2,4.000,6.000,0.564980,12.575
recordings/windows/2s/lazy_mixed_v05/window_0003.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,2,6.000,8.000,0.394050,12.632
recordings/windows/2s/lazy_mixed_v05/window_0004.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,2,8.000,10.000,0.552956,12.599
recordings/windows/2s/lazy_mixed_v05/window_0005.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,2,10.000,12.000,0.478619,12.568
recordings/windows/2s/lazy_mixed_v05/window_0006.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,2,12.000,14.000,0.632284,12.618
recordings/windows/2s/lazy_mixed_v05/window_0007.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,2,14.000,16.000,0.631669,12.539
recordings/windows/2s/lazy_mixed_v05/window_0008.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,2,16.000,18.000,0.492124,12.564
recordings/windows/2s/lazy_mixed_v05/window_0009.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,2,18.000,20.000,0.542504,12.573
recordings/windows/2s/lazy_mixed_v05/window_0010.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,2,20.000,22.000,0.593000,12.738
recordings/windows/2s/lazy_mixed_v05/window_0011.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,2,22.000,24.000,0.516484,12.749
recordings/windows/2s/lazy_mixed_v05/window_0012.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,2,24.000,26.000,0.524190,12.748
recordings/windows/2s/lazy_mixed_v05/window_0013.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,2,26.000,28.000,0.512126,12.602
recordings/windows/2s/lazy_mixed_v05/window_0014.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,2,28.000,30.000,0.478316,12.606
recordings/windows/2s/lazy_mixed_v05/window_0015.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,2,30.000,32.000,0.568676,12.610
recordings/windows/2s/lazy_mixed_v05/window_0016.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,2,32.000,34.000,0.606836,12.625
recordings/windows/2s/lazy_mixed_v05/window_0017.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,2,34.000,36.000,0.403610,12.675
recordings/windows/2s/lazy_mixed_v05/window_0018.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,2,36.000,38.000,0.578880,12.626
recordings/windows/2s/lazy_mixed_v05/window_0019.wav,lazy_mixed_v05.wav,mixed,accept_when_target_speaking,2,38.000,40.000,0.514601,12.557
recordings/windows/1s/lazy_mixed_v10/window_0000.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,0.000,1.000,-0.010482,9.337
recordings/windows/1s/lazy_mixed_v10/window_0001.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,1.000,2.000,0.327059,9.285
recordings/windows/1s/lazy_mixed_v10/window_0002.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,2.000,3.000,0.157307,9.522
recordings/windows/1s/lazy_mixed_v10/window_0003.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,3.000,4.000,0.393339,9.547
recordings/windows/1s/lazy_mixed_v10/window_0004.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,4.000,5.000,0.349314,9.333
recordings/windows/1s/lazy_mixed_v10/window_0005.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,5.000,6.000,0.206928,9.313
recordings/windows/1s/lazy_mixed_v10/window_0006.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,6.000,7.000,0.330656,9.369
recordings/windows/1s/lazy_mixed_v10/window_0007.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,7.000,8.000,0.357139,9.399
recordings/windows/1s/lazy_mixed_v10/window_0008.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,8.000,9.000,0.354284,9.310
recordings/windows/1s/lazy_mixed_v10/window_0009.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,9.000,10.000,0.421070,9.311
recordings/windows/1s/lazy_mixed_v10/window_0010.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,10.000,11.000,0.218267,9.279
recordings/windows/1s/lazy_mixed_v10/window_0011.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,11.000,12.000,0.391200,9.275
recordings/windows/1s/lazy_mixed_v10/window_0012.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,12.000,13.000,0.322990,9.357
recordings/windows/1s/lazy_mixed_v10/window_0013.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,13.000,14.000,0.492745,9.308
recordings/windows/1s/lazy_mixed_v10/window_0014.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,14.000,15.000,0.252432,9.292
recordings/windows/1s/lazy_mixed_v10/window_0015.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,15.000,16.000,0.029483,9.251
recordings/windows/1s/lazy_mixed_v10/window_0016.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,16.000,17.000,0.285262,9.242
recordings/windows/1s/lazy_mixed_v10/window_0017.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,17.000,18.000,0.115315,9.263
recordings/windows/1s/lazy_mixed_v10/window_0018.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,18.000,19.000,0.341005,9.275
recordings/windows/1s/lazy_mixed_v10/window_0019.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,19.000,20.000,0.496928,9.251
recordings/windows/1s/lazy_mixed_v10/window_0020.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,20.000,21.000,0.365376,9.286
recordings/windows/1s/lazy_mixed_v10/window_0021.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,21.000,22.000,0.166687,9.257
recordings/windows/1s/lazy_mixed_v10/window_0022.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,22.000,23.000,-0.012186,9.246
recordings/windows/1s/lazy_mixed_v10/window_0023.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,23.000,24.000,0.294579,9.216
recordings/windows/1s/lazy_mixed_v10/window_0024.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,24.000,25.000,0.393198,9.272
recordings/windows/1s/lazy_mixed_v10/window_0025.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,25.000,26.000,0.203885,9.253
recordings/windows/1s/lazy_mixed_v10/window_0026.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,26.000,27.000,0.043015,9.269
recordings/windows/1s/lazy_mixed_v10/window_0027.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,27.000,28.000,0.349680,9.261
recordings/windows/1s/lazy_mixed_v10/window_0028.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,28.000,29.000,0.424318,9.215
recordings/windows/1s/lazy_mixed_v10/window_0029.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,29.000,30.000,0.328000,9.273
recordings/windows/1s/lazy_mixed_v10/window_0030.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,30.000,31.000,0.410419,9.262
recordings/windows/1s/lazy_mixed_v10/window_0031.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,31.000,32.000,0.179250,9.225
recordings/windows/1s/lazy_mixed_v10/window_0032.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,32.000,33.000,0.339898,9.310
recordings/windows/1s/lazy_mixed_v10/window_0033.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,33.000,34.000,0.100051,9.295
recordings/windows/1s/lazy_mixed_v10/window_0034.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,34.000,35.000,0.414693,9.266
recordings/windows/1s/lazy_mixed_v10/window_0035.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,35.000,36.000,0.419469,9.301
recordings/windows/1s/lazy_mixed_v10/window_0036.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,36.000,37.000,0.310686,9.256
recordings/windows/1s/lazy_mixed_v10/window_0037.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,37.000,38.000,0.345970,9.209
recordings/windows/1s/lazy_mixed_v10/window_0038.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,38.000,39.000,0.186945,9.247
recordings/windows/1s/lazy_mixed_v10/window_0039.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,39.000,40.000,0.329000,9.213
recordings/windows/1s/lazy_mixed_v10/window_0040.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,40.000,41.000,0.331604,9.294
recordings/windows/1s/lazy_mixed_v10/window_0041.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,41.000,42.000,0.129074,9.279
recordings/windows/1s/lazy_mixed_v10/window_0042.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,42.000,43.000,0.178087,9.244
recordings/windows/1s/lazy_mixed_v10/window_0043.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,43.000,44.000,0.277487,9.293
recordings/windows/1s/lazy_mixed_v10/window_0044.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,44.000,45.000,0.287575,9.270
recordings/windows/1s/lazy_mixed_v10/window_0045.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,45.000,46.000,-0.046948,9.285
recordings/windows/1s/lazy_mixed_v10/window_0046.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1,46.000,47.000,0.043954,9.232
recordings/windows/1p5s/lazy_mixed_v10/window_0000.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1.5,0.000,1.500,0.294805,10.594
recordings/windows/1p5s/lazy_mixed_v10/window_0001.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1.5,1.500,3.000,0.254445,10.623
recordings/windows/1p5s/lazy_mixed_v10/window_0002.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1.5,3.000,4.500,0.541344,10.613
recordings/windows/1p5s/lazy_mixed_v10/window_0003.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1.5,4.500,6.000,0.285214,10.726
recordings/windows/1p5s/lazy_mixed_v10/window_0004.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1.5,6.000,7.500,0.333870,10.580
recordings/windows/1p5s/lazy_mixed_v10/window_0005.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1.5,7.500,9.000,0.406523,10.625
recordings/windows/1p5s/lazy_mixed_v10/window_0006.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1.5,9.000,10.500,0.416295,10.589
recordings/windows/1p5s/lazy_mixed_v10/window_0007.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1.5,10.500,12.000,0.435330,10.563
recordings/windows/1p5s/lazy_mixed_v10/window_0008.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1.5,12.000,13.500,0.497500,10.580
recordings/windows/1p5s/lazy_mixed_v10/window_0009.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1.5,13.500,15.000,0.374299,10.786
recordings/windows/1p5s/lazy_mixed_v10/window_0010.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1.5,15.000,16.500,0.324166,10.601
recordings/windows/1p5s/lazy_mixed_v10/window_0011.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1.5,16.500,18.000,0.194009,10.635
recordings/windows/1p5s/lazy_mixed_v10/window_0012.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1.5,18.000,19.500,0.294521,10.631
recordings/windows/1p5s/lazy_mixed_v10/window_0013.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1.5,19.500,21.000,0.507095,10.646
recordings/windows/1p5s/lazy_mixed_v10/window_0014.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1.5,21.000,22.500,0.351544,10.560
recordings/windows/1p5s/lazy_mixed_v10/window_0015.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1.5,22.500,24.000,0.362634,10.648
recordings/windows/1p5s/lazy_mixed_v10/window_0016.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1.5,24.000,25.500,0.363774,10.595
recordings/windows/1p5s/lazy_mixed_v10/window_0017.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1.5,25.500,27.000,0.144448,10.629
recordings/windows/1p5s/lazy_mixed_v10/window_0018.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1.5,27.000,28.500,0.431911,10.569
recordings/windows/1p5s/lazy_mixed_v10/window_0019.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1.5,28.500,30.000,0.433940,10.595
recordings/windows/1p5s/lazy_mixed_v10/window_0020.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1.5,30.000,31.500,0.467232,10.638
recordings/windows/1p5s/lazy_mixed_v10/window_0021.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1.5,31.500,33.000,0.365022,10.574
recordings/windows/1p5s/lazy_mixed_v10/window_0022.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1.5,33.000,34.500,0.339401,10.632
recordings/windows/1p5s/lazy_mixed_v10/window_0023.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1.5,34.500,36.000,0.490660,10.626
recordings/windows/1p5s/lazy_mixed_v10/window_0024.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1.5,36.000,37.500,0.368215,10.605
recordings/windows/1p5s/lazy_mixed_v10/window_0025.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1.5,37.500,39.000,0.284152,10.639
recordings/windows/1p5s/lazy_mixed_v10/window_0026.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1.5,39.000,40.500,0.367412,10.613
recordings/windows/1p5s/lazy_mixed_v10/window_0027.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1.5,40.500,42.000,0.270625,10.581
recordings/windows/1p5s/lazy_mixed_v10/window_0028.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1.5,42.000,43.500,0.387037,10.600
recordings/windows/1p5s/lazy_mixed_v10/window_0029.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1.5,43.500,45.000,0.376974,10.597
recordings/windows/1p5s/lazy_mixed_v10/window_0030.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,1.5,45.000,46.500,0.084026,10.633
recordings/windows/2s/lazy_mixed_v10/window_0000.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,2,0.000,2.000,0.323121,12.545
recordings/windows/2s/lazy_mixed_v10/window_0001.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,2,2.000,4.000,0.324278,12.561
recordings/windows/2s/lazy_mixed_v10/window_0002.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,2,4.000,6.000,0.403568,12.544
recordings/windows/2s/lazy_mixed_v10/window_0003.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,2,6.000,8.000,0.386733,12.558
recordings/windows/2s/lazy_mixed_v10/window_0004.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,2,8.000,10.000,0.510063,12.524
recordings/windows/2s/lazy_mixed_v10/window_0005.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,2,10.000,12.000,0.445629,12.649
recordings/windows/2s/lazy_mixed_v10/window_0006.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,2,12.000,14.000,0.556915,12.624
recordings/windows/2s/lazy_mixed_v10/window_0007.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,2,14.000,16.000,0.264736,12.659
recordings/windows/2s/lazy_mixed_v10/window_0008.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,2,16.000,18.000,0.332621,12.573
recordings/windows/2s/lazy_mixed_v10/window_0009.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,2,18.000,20.000,0.485451,12.576
recordings/windows/2s/lazy_mixed_v10/window_0010.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,2,20.000,22.000,0.511105,12.613
recordings/windows/2s/lazy_mixed_v10/window_0011.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,2,22.000,24.000,0.338682,12.533
recordings/windows/2s/lazy_mixed_v10/window_0012.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,2,24.000,26.000,0.433953,12.575
recordings/windows/2s/lazy_mixed_v10/window_0013.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,2,26.000,28.000,0.368009,12.629
recordings/windows/2s/lazy_mixed_v10/window_0014.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,2,28.000,30.000,0.452704,12.599
recordings/windows/2s/lazy_mixed_v10/window_0015.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,2,30.000,32.000,0.455035,12.531
recordings/windows/2s/lazy_mixed_v10/window_0016.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,2,32.000,34.000,0.395872,12.596
recordings/windows/2s/lazy_mixed_v10/window_0017.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,2,34.000,36.000,0.507857,12.535
recordings/windows/2s/lazy_mixed_v10/window_0018.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,2,36.000,38.000,0.426547,12.530
recordings/windows/2s/lazy_mixed_v10/window_0019.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,2,38.000,40.000,0.321070,12.810
recordings/windows/2s/lazy_mixed_v10/window_0020.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,2,40.000,42.000,0.387547,12.533
recordings/windows/2s/lazy_mixed_v10/window_0021.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,2,42.000,44.000,0.398730,12.529
recordings/windows/2s/lazy_mixed_v10/window_0022.wav,lazy_mixed_v10.wav,mixed,accept_when_target_speaking,2,44.000,46.000,0.384883,12.527
recordings/windows/1s/lazy_mixed_v16/window_0000.wav,lazy_mixed_v16.wav,mixed,accept_when_target_speaking,1,0.000,1.000,0.153742,9.360
recordings/windows/1s/lazy_mixed_v16/window_0001.wav,lazy_mixed_v16.wav,mixed,accept_when_target_speaking,1,1.000,2.000,0.178861,9.612
recordings/windows/1s/lazy_mixed_v16/window_0002.wav,lazy_mixed_v16.wav,mixed,accept_when_target_speaking,1,2.000,3.000,0.238448,9.676
recordings/windows/1s/lazy_mixed_v16/window_0003.wav,lazy_mixed_v16.wav,mixed,accept_when_target_speaking,1,3.000,4.000,0.137681,9.424
